word_id,spelling,dictionary_headword,phonetic_reference,translation_reference,definition_en_reference,inflections_reference,source_id,match_method,review_status,issues
cet4-w-a0e5161cf85675853da2,tolerance,tolerance,'tɒlәrәns,"n. 宽容, 忍受, 容忍, 容许量, 公差
[计] 允许误差","n. the power or capacity of an organism to tolerate unfavorable environmental conditions
n. the act of tolerating something
n. willingness to recognize and respect the beliefs or practices of others",s:tolerances,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d59dc786faef7393f6f6,tolerant,tolerant,'tɒlәrәnt,"a. 宽容的, 容忍的, (对冷、热)能耐的
[医] 能耐受的","a. showing respect for the rights or opinions or practices of others
s. able to tolerate environmental conditions or physiological stress
s. showing the capacity for endurance",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c1fa9f45dbaa87e5bdb6,tolerate,tolerate,'tɒlәreit,"vt. 宽容, 容许, 有耐力","v. recognize and respect (rights and beliefs of others)
v. have a tolerance for a poison or strong drug or pathogen or environmental condition",d:tolerated/p:tolerated/i:tolerating/3:tolerates,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2bc468c5c433794aa8f7,toll,toll,tәul,"n. 通行费, 代价, 钟声
vt. 征收, 敲钟, 鸣钟, 勾引, 引诱
vi. 征税, 鸣钟","n. a fee levied for the use of roads or bridges (used for maintenance)
v. ring slowly
v. charge a fee for using",s:tolls/p:tolled/i:tolling/3:tolls/d:tolled,ecdict-bc015ed2e24a,exact,draft,
cet4-w-20038ef9e6f50ae37378,tomato,tomato,tә'mɑ:tәu,"n. 番茄, 西红柿","n. mildly acid red or yellow pulpy fruit eaten as a vegetable
n. native to South America; widely cultivated in many varieties",s:tomatoes,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a2cbb2ab45a40e25325e,tomorrow,tomorrow,tә'mɒ:rәu,"n. 明天, 未来
adv. 明天, 未来地","n. the day after today
n. the near future
r. the next day, the day after, following the present day",s:tomorrows,ecdict-bc015ed2e24a,exact,draft,
cet4-w-4a7e03cbeae297b5ed99,ton,ton,tʌn,"n. 吨
[经] 吨","n a United States unit of weight equivalent to 2000 pounds
n a British unit of weight equivalent to 2240 pounds",s:tons/i:toning/r:tonner,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b88c426931c2a7e815d9,tone,tone,tәun,"n. 音调, 音质, 语调, 语气, 色调, 气氛, 状况, 思想状态
vt. 给...定色调, 增强, 使...的声调和谐, 定音调
vi. 颜色调和
[计] 双音频","n. the quality of a person's voice
n. (linguistics) a pitch or change in pitch of the voice that serves to distinguish words in tonal languages
n. a steady sound without overtones
n. a musical interval of two semitones",s:tones/d:toned/p:toned/3:tones/i:toning,ecdict-bc015ed2e24a,exact,draft,
cet4-w-9e3e765dd169d82a7a8f,tongue,tongue,tʌŋ,"n. 舌, 语言能力, 讲话方式, 语言
vt. 舔, 斥责, 发...的音
vi. 使用舌头, 吹管乐器","n. a mobile mass of muscular tissue covered with mucous membrane and located in the oral cavity
n. any long thin projection that is transient
n. a manner of speaking
n. the tongue of certain animals used as meat",s:tongues/i:tonguing/p:tongued/3:tongues/d:tongued,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0b5dcd6bbf45adbfbe25,tonight,tonight,tә'nait,"n. 今晚, 今夜
adv. 今晚, 今夜","n. the present or immediately coming night
r. during the night of the present day",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-60dd4fd9f249725408cb,tonnage,tonnage,'tʌnidʒ,"n. 吨位
[化] 吨位",n. a tax imposed on ships that enter the US; based on the tonnage of the ship,s:tonnages/3:tonnages,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3f18943a23ff4ace4eff,too,too,tu:,"adv. 也, 非常, 太","r to a degree exceeding normal or proper limits
r in addition",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-64f49a258a3f22a35646,tool,tool,tu:l,"n. 工具, 机床, 傀儡
vt. 用工具加工
vi. 使用工具","n. an implement used in the practice of a vocation
v. drive
v. furnish with tools
v. work with a tool",s:tools/i:tooling/p:tooled/3:tools/d:tooled,ecdict-bc015ed2e24a,exact,draft,
cet4-w-1caf045fe24960e2208c,tooth,tooth,tu:θ,"n. 牙齿, 齿状物, 爱好
vt. 装以齿, 将...切成齿状
vi. 啮合","n. hard bonelike structures in the jaws of vertebrates; used for biting and chewing or for attack and defense
n. something resembling the tooth of an animal
n. toothlike structure in invertebrates found in the mouth or alimentary canal or on a shell
n. a means of enforcement",s:teeth,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7d4ec8a19b1c1955781b,top,top,tɒp,"n. 顶部, 顶端, 极点, 上面, 上部, 顶篷, 最高地位, 首位, 陀螺
a. 最高的, 顶上的, 头等的
vt. 盖, 加以顶, 高达, 超越
vi. 结束, 达到顶点, 高出
[计] TOP协议","n. the upper part of anything
n. the highest or uppermost side of anything
n. the first half of an inning; while the visiting team is at bat
n. the greatest possible intensity",s:tops/d:topped/p:topped/i:topping/3:tops,ecdict-bc015ed2e24a,exact,draft,
cet4-w-cabd5417fe37b7044dcc,topic,topic,'tɒpik,"n. 主题, 论题, 话题",n. some situation or event that is thought about,s:topics,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6abe676412c9810f2cdf,topical,topical,'tɒpikl,"a. 论题的, 题目的, 时事问题的, 局部的
[医] 局部的","s. pertaining to the surface of a body part
a. of or relating to or arranged by topics
s. of interest at the present time",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-ab0c8c408de7594787bf,torch,torch,tɒ:tʃ,"n. 火把, 启发之物
[化] 火炬","n. a light usually carried in the hand; consists of some flammable substance
v. burn maliciously, as by arson",s:torches/p:torched/d:torched/i:torching/3:torches,ecdict-bc015ed2e24a,exact,draft,
cet4-w-768e4af60826573449c1,torture,torture,'tɒ:tʃә,"n. 拷问, 苦闷
vt. 拷问, 曲解, 折磨, 使弯曲","n. unbearable physical pain
n. the deliberate, systematic, or wanton infliction of physical or mental suffering by one or more persons in an attempt to force another person to yield information or to make a confession or for any other reason
v. subject to torture",d:tortured/p:tortured/i:torturing/s:tortures/3:tortures,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b8c11b5de62d9391e99b,toss,toss,tɒs,"n. 投掷, 抛, 摇摆, 震荡, 掷钱币决定
vt. 投掷, 猛抬, 摇荡, 使不安, 掷钱币决定
vi. 被到处扔, 摇摆, 颠簸, 辗转, 掷钱币决定某事","n. an abrupt movement
v. agitate",p:tossed/i:tossing/d:tossed/3:tosses/s:tosses,ecdict-bc015ed2e24a,exact,draft,
cet4-w-5c89b6fcd5559ade4b3a,total,total,'tәutl,"a. 全体的, 总的, 全然的
vt. 计算...的总和, 共计为
vi. 合计
n. 总数, 全体, 合计
adv. 统统","v. add up in number or quantity
v. determine the sum of
v. damage beyond the point of repair",i:totalling/p:totalled/s:totals/3:totals/d:totalled,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e00802db3724a0d7e969,touch,touch,tʌtʃ,"n. 触觉, 碰, 触, 机灵, 轻触, 格调, 少许, 缺点, 弹力
vt. 接触, 触摸, 触及, 使接触, 达到, 涉及, 影响到, 使轻度受害, 感动
vi. 触摸, 接近, 涉及, 提到","n. the event of something coming in contact with the body
n. the faculty by which external objects or forces are perceived through contact with the body (especially the hands)
n. a suggestion of some quality
n. a distinguishing style",p:touched/d:touched/i:touching/s:touches/3:touches,ecdict-bc015ed2e24a,exact,draft,
cet4-w-9d84c53ee1a978b63b9a,tough,tough,tʌf,"n. 恶棍
a. 强硬的, 艰苦的, 坚固的, 坚韧的, 粗暴的, 咬不动的","a. not given to gentleness or sentimentality
a. physically toughened
a. resistant to cutting or chewing",r:tougher/t:toughest/s:toughs,ecdict-bc015ed2e24a,exact,draft,
cet4-w-9c1f722b25aa79f01426,tour,tour,tuә,"n. 旅游, 观光旅行, 任期
vi. 旅行, 周游, 巡回
vt. 周游, 观光, 游历, 使巡回演出","n. a journey or route all the way around a particular place or area
v. make a tour of a certain place",s:tours/i:touring/p:toured/d:toured/3:tours,ecdict-bc015ed2e24a,exact,draft,
cet4-w-1f21291f8a11fa9ddd61,tourism,tourism,'tuәrizm,"n. 观光业, 游览
[经] 旅游业",n. the business of providing services to tourists,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-097e2d9125b32e2a0401,tourist,tourist,'tuәrist,"n. 观光客, 旅行者
a. 旅游的",n. someone who travels for pleasure,s:tourists,ecdict-bc015ed2e24a,exact,draft,
cet4-w-fc11feba50fb9753f600,toward,toward,tә'wɒ:d,"prep. 向, 对于, 为了
a. 即将来临的, 进行中的","prep. Alt. of Towards
adv. Alt. of Towards
prep. Approaching; coming near.
prep. Readly to do or learn; compliant with duty; not froward;
   apt; docile; tractable; as, a toward youth.
prep. Ready to act; forward; bold; valiant.",,ecdict-bc015ed2e24a,exact,draft,存在多个字形候选，需核对词性义项
cet4-w-5635338854f5ac076ba8,towel,towel,'tauәl,"n. 手巾, 毛巾
v. 擦干身子","n. a rectangular piece of absorbent cloth (or paper) for drying or wiping
v. wipe with a towel",s:towels/p:towelled/i:towelling/3:towels/d:towelled,ecdict-bc015ed2e24a,exact,draft,
cet4-w-4f22b3a60f02c68db820,tower,tower,'tauә,"n. 塔, 高楼, 堡垒
vi. 高耸, 翱翔",n. a structure taller than its diameter; can stand alone or be attached to a larger building,s:towers/p:towered/i:towering/3:towers/d:towered,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6e5256eeccc7f3f8c046,town,town,taun,"n. 城镇, 市, 镇
[法] 城镇, 城市, 闹市","n. an urban area with a fixed boundary that is smaller than a city
n. the people living in a municipality smaller than a city
n. United States architect who was noted for his design and construction of truss bridges (1784-1844)",s:towns,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e39db788989fc061c119,township,township,'taunʃip,"n. 小镇, 镇区
[法] 镇区, 乡",n. an administrative division of a county,s:townships,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6ed836ef7e13ad2f9042,toy,toy,tɒi,"n. 玩具, 小玩艺儿, 小型的东西, 消遣
a. 供玩耍的, 作为玩具的
vi. 玩弄, 戏弄, 调情","n. a nonfunctional replica of something else (frequently used as a modifier)
n. a device regarded as providing amusement
v. manipulate manually or in one's mind or imagination",s:toys/p:toyed/i:toying/d:toyed/3:toys,ecdict-bc015ed2e24a,exact,draft,
cet4-w-49c237b36915aca7d396,trace,trace,treis,"n. 痕迹, 踪迹, 微量, 迹线, 缰绳
vt. 追踪, 回溯, 描绘
vi. 追溯, 沿路走","n. a just detectable amount
n. an indication that something has been present
n. either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree
n. a visible mark (as a footprint) left by the passage of person or animal or vehicle",d:traced/s:traces/i:tracing/p:traced/3:traces,ecdict-bc015ed2e24a,exact,draft,
cet4-w-4607accb78db83c3da86,track,track,træk,"n. 轨迹, 足迹, 径迹, 小道, 轨道, 磁轨, 途径
vt. 循路而行, 追踪, 通过, 用纤拉
vi. 追踪, 留下足迹, 沿轨道运行
[计] 跟踪","n. a pair of parallel rails providing a runway for wheels
n. an endless metal belt on which tracked vehicles move over the ground
n. (computer science) one of the circular magnetic paths on a magnetic disk that serve as a guide for writing and reading data
n. a groove on a phonograph recording",s:tracks/d:tracked/p:tracked/i:tracking/3:tracks,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0ebdcff77a0fbfc69b3f,tractor,tractor,'træktә,"n. 牵引器, 拖拉机, 拉纸器
[计] 进纸器","n. a wheeled vehicle with large wheels; used in farming and other applications
n. a truck that has a cab but no body; used for pulling large trailers or vans",s:tractors,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a23549dee705af4332ab,trade,trade,treid,"n. 贸易, 商业, 交易, 生意, 职业, 顾客, 信风
vi. 进行交易, 做买卖, 经商, 对换, 购物
vt. 用...进行交换","n. the commercial exchange (buying and selling on domestic or international markets) of goods and services
n. the skilled practice of a practical occupation
n. the business given to a commercial establishment by its customers
v. engage in the trade of",s:trades/i:trading/d:traded/p:traded/3:trades,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3f0e8630f79f881fa976,trademark,trademark,'treidmɑ:k,"n. 商标
[法] 商标","n. a formally registered symbol identifying the manufacturer or distributor of a product
v. register the trademark of",s:trademarks/i:trademarking,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d3d0d0a60db6d3afa34e,tradition,tradition,trә'diʃәn,"n. 传说, 传统, 交付
[法] 传统, 惯例, 移交",n. an inherited pattern of thought or action,s:traditions,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2001c6b89ca6d0f85dac,traditional,traditional,trә'diʃәnl,"a. 传统的, 惯例的
[经] 传统的, 惯例的","a. consisting of or derived from tradition
s. pertaining to time-honored orthodox doctrines",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-dd4706023ae972e3ed73,traffic,traffic,'træfik,"n. 交通, 通行, 运输, 交通量, 贸易, 交易, 交往, 通信量
vi. 交易, 做买卖
vt. 用...作交换
[计] 通信量, 传输量","n. the aggregation of things (pedestrians or vehicles) coming and going in a particular locality during a specified period of time
n. buying and selling; especially illicit trade
n. the amount of activity over a communication system during a given period of time
v. deal illegally",i:trafficking/p:trafficked/3:traffics/d:trafficked,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d8d0e308af7956fdedb1,trafficking,trafficking,ˈtræfikɪŋ,n. 非法交易,"v deal illegally
v trade or deal a commodity",i:trafficking/0:trafficking/1:i,ecdict-bc015ed2e24a,exact,draft,
cet4-w-415ab4316754644bb47a,tragedy,tragedy,'trædʒidi,"n. 悲剧, 惨案, 悲剧作品
[法] 惨事, 灾难, 不辛",n. drama in which the protagonist is overcome by some superior force or circumstance; excites terror or pity,s:tragedies,ecdict-bc015ed2e24a,exact,draft,
cet4-w-9d206606b920b3efe28f,tragic,tragic,'trædʒik,"a. 悲惨的, 悲剧的","s. very sad; especially involving grief or death or destruction
a. of or relating to or characteristic of tragedy",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-40a0ad27bf672275ee28,tragically,tragically,'trædʒɪklɪ,"adv. 悲剧地, 悲惨地",r. in a tragic manner; with tragic consequences,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a592ab3659c99f77a756,trail,trail,treil,"n. 踪迹, 痕迹, 一串, 尾部, 小径, 持枪姿势
vt. 拖, 尾随, 追踪, 落后于, 开出路
vi. 拖曳, 垂下, 落后, 飘出, 蔓生","n. a track or mark left by something that has passed
n. a path or track roughly blazed through wild or hilly country
v. move, proceed, or walk draggingly or slowly
v. hang down so as to drag along the ground",p:trailed/i:trailing/s:trails/3:trails/d:trailed,ecdict-bc015ed2e24a,exact,draft,
cet4-w-8f285c2961fd77cc1b83,trailer,trailer,'treilә,"n. 追踪者, 拖车
[电] 拖车","n. a large transport conveyance designed to be pulled by a truck or tractor
n. a wheeled vehicle that can be pulled by a car or truck and is equipped for occupancy",s:trailers/i:trailering/d:trailered/p:trailered,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d7d90f0364955a0b6272,train,train,trein,"n. 火车, 列车, 行列, 长队, 一连串的后果, 顺序
vt. 训练, 教育, 对准
vi. 受训练, 锻炼","n. public transport provided by a line of railway cars coupled together and drawn by a locomotive
n. a series of consequences wrought by an event
n. piece of cloth forming the long back section of a gown that is drawn along the floor
v. create by training and teaching",d:trained/s:trains/i:training/p:trained/3:trains,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3c5fa8947f0c8fecfba2,trainee,trainee,trei'ni:,"n. 实习生, 新兵, 受培训者
[经] 学徒工, 培训人员",n. someone who is being trained,s:trainees,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3d837e30f2ebba149f0c,trainer,trainer,'treinә,"n. 训练员, 驯马师
[电] 列车器",n. one who trains other persons or animals,s:trainers,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d6f944de45a974328ec9,training,training,'treiniŋ,"n. 训练, 培养
[医] 训练",n. activity leading to skilled behavior,i:training/0:training/1:i,ecdict-bc015ed2e24a,exact,draft,
cet4-w-9d91f490ac532db0f2fd,tram,tram,træm,"n. 电车轨道, 煤车, 纬纱, 纬丝
vt. 用煤车运载
vi. 乘电车",v. travel by tram,s:trams/i:tramming/p:trammed/3:trams/d:trammed,ecdict-bc015ed2e24a,exact,draft,
